0.010665178298950195,0.0390625,-0.107421875,0.453125,0.000390625,-0.00107421875,0.00453125,1.953125e-06,-5.3710937500000005e-06,2.2656250000000002e-05 
0.03183627128601074,0.0390625,-0.0859375,0.458984375,0.039453125,-0.10828125,0.45771484375,0.000392578125,-0.001078515625,0.00455419921875 
0.04953765869140625,0.083984375,-0.07421875,0.486328125,0.03990234375,-0.0866796875,0.46384765625,0.03945732421875,-0.1082849609375,0.45773916015625 
0.06700968742370605,0.048828125,-0.076171875,0.486328125,0.08447265625,-0.07498046875,0.49119140625,0.03990478515625,-0.08668349609375,0.46387197265625 
0.08361053466796875,0.02734375,-0.09375,0.44921875,0.0491015625,-0.077109375,0.4908203125,0.0844740234375,-0.07498515625,0.49121386718750004 
0.10021853446960449,0.0078125,-0.083984375,0.462890625,0.027421875,-0.09458984375,0.45384765625,0.049101953125,-0.07711357421875,0.49084345703125004 
0.11683940887451172,0.029296875,-0.087890625,0.439453125,0.00810546875,-0.08486328125,0.46728515625,0.02742333984375,-0.09459423828124999,0.45386962890625 
0.13341975212097168,0.048828125,-0.11328125,0.451171875,0.02978515625,-0.0890234375,0.44396484375,0.00810791015625,-0.0848689453125,0.46730771484375 
0.15006566047668457,0.0546875,-0.115234375,0.458984375,0.049375,-0.11443359375,0.45576171875,0.029787890625,-0.08902919921875,0.44398779296875 
0.1666555404663086,0.04296875,-0.107421875,0.46484375,0.0551171875,-0.11630859375,0.4636328125,0.049377148437500004,-0.11443896484375,0.4557849609375 
0.18323850631713867,0.07421875,-0.08984375,0.44921875,0.0437109375,-0.1083203125,0.4693359375,0.055120898437499996,-0.11631308593749999,0.4636552734375 
0.19993972778320312,0.0390625,-0.095703125,0.466796875,0.074609375,-0.09080078125,0.45388671875,0.043712890625,-0.10832509765625001,0.46935927734375005 
0.21672463417053223,0.037109375,-0.10546875,0.482421875,0.03943359375,-0.0967578125,0.47162109375,0.07461123046875001,-0.0908060546875,0.45391083984374997 
0.2333836555480957,0.03515625,-0.091796875,0.486328125,0.0374609375,-0.10638671875,0.48728515625,0.039435351562500005,-0.09676240234375,0.47164541015625 
0.24995803833007812,0.0390625,-0.072265625,0.44921875,0.035546875,-0.09251953125,0.4908203125,0.037462890625,-0.10639033203124999,0.48730761718750004 
0.2665090560913086,0.041015625,-0.064453125,0.453125,0.03947265625,-0.07291015625,0.45375,0.03554892578125,-0.09252275390624999,0.49084296875 
0.28304123878479004,0.0546875,-0.076171875,0.47265625,0.0415625,-0.06521484375,0.4578515625,0.039475390625,-0.07291396484375,0.4537736328125 
0.29967236518859863,0.052734375,-0.068359375,0.5078125,0.05521484375,-0.07685546875,0.477734375,0.04156513671875,-0.06521826171875,0.457876953125 
0.3162496089935303,0.046875,-0.068359375,0.470703125,0.053203125,-0.06904296875,0.51251953125,0.0552171875,-0.07685888671875,0.47775791015624997 
0.3327767848968506,0.04296875,-0.0703125,0.47265625,0.0473046875,-0.0690625,0.4754296875,0.0532052734375,-0.06904648437500001,0.5125431640625 
0.3493478298187256,0.048828125,-0.08984375,0.5,0.04345703125,-0.0712109375,0.47765625,0.047307128906249996,-0.0690669921875,0.4754546875 
0.36586904525756836,0.04296875,-0.08984375,0.474609375,0.0492578125,-0.0907421875,0.50474609375,0.0434591796875,-0.0712154296875,0.47767998046875 
0.3824007511138916,0.041015625,-0.080078125,0.474609375,0.04337890625,-0.09064453125,0.47935546875,0.049259863281249996,-0.09074619140625,0.50476982421875 
0.3990473747253418,0.0546875,-0.080078125,0.498046875,0.0415625,-0.08087890625,0.47958984375,0.043381640625,-0.09064853515624999,0.47938037109375004 
0.4157412052154541,0.052734375,-0.076171875,0.48046875,0.05521484375,-0.08083984375,0.5028515625,0.04156513671875,-0.08088271484375,0.47961386718750004 
0.4324486255645752,0.033203125,-0.07421875,0.482421875,0.05306640625,-0.0769140625,0.48529296875,0.05521650390625,-0.0808435546875,0.50287568359375 
0.44903135299682617,0.044921875,-0.0625,0.47265625,0.03365234375,-0.07484375,0.4871484375,0.05306865234375,-0.07691718750000001,0.4853166015625 
